"sample","patient_id","sample_number","BMP5","SEMG1","SEMG2","B3GNT6","PCGEM1","GDEP","TNNT1","KRT13","PSCA","SCGB1A1","ORM1","ORM2","CD177","MYL1","NLRP2","XIRP2","ANKRD34B","FOLH1B","PCA3","PPAN-P2RY11","TGM4","GSTM1","VSTM2A","TDO2","ALOX15B","LTF","C1orf64","CRISP3","GSTT1","CEACAM20","TDRD1","ANPEP","NRAP","UGT1A3","MUC6","CYP4F8","CYP4F2","SPINK1","ABP1","RPS28","OLFM4","COL2A1","NEFH","MYH7","RLN1","NPY","SERPINB11","CST1","MYL2","PCSK1","UBE2NL","MYO3B","FER1L4","GABRD","SYNJ2BP","TMEM128","C11orf90","KIAA0748","BFAR","C15orf26","BRDT","GPRIN1","PTPRVP","KLF14","PARP15","LOC728190","ANKLE1","H6PD","HAPLN4","KLHDC4","ADAP1","DEC1","C20orf72","FAM66A","SLFN14","TMCC1","TTLL5","SLC12A2","ATP9B","KIAA2026","H2AFV","LIPJ","RNF138","ANKFY1","ZNF365","SETD1B","POU2AF1","C9orf167","PIGN","SLC16A4","HSPB8","ACOT13","FRMD6","CDK5RAP3","DBN1","SERPINA7","NAT6","HOXA3","EIF2AK1","SMC1B"
"TCGA-G9-6362-01","TCGA-G9-6362",1,-1.76675281311,0.0763060554038,3.31436733515,-1.16356392509,7.68760251268,0.800600991026,-1.056126508,-3.45441393679,3.90399516972,6.10829630121,5.34039700351,7.74962122513,5.76703124464,4.169795357,-5.07965027702,0.616589933671,8.15753035505,4.03987823644,4.23944925478,-3.36115630121,1.9968495279,-4.07594253609,1.4761700039,-1.80959565353,0.0296957393679,-1.56260342567,1.62114932501,-0.315336527507,-7.6585934842,9.37712637534,7.14999627,-3.5948692938,0.412847694108,-1.22972113929,-1.43801109637,2.46343285213,-1.98357071401,0.414380608662,1.56592152165,-2.6463365041,-2.50424552478,8.401512103,7.63104985564,2.85703037846,5.70322491611,17.3097835661,3.77499033945,-3.32294716348,3.52416361295,-2.29872470542,2.14839296918,-2.54690050722,-2.61012156847,1.54989797113,1.4591332657,0.504095450644,-1.15130476785,-1.15251157238,-0.393775357004,-1.61186253609,-0.874334654702,-1.84908637534,-1.46469207959,-1.22942895045,-2.5674113929,0.280409504487,-1.20072851346,-0.896977424893,-1.97306808428,-0.572693257901,-2.67543804916,-0.34510106906,-0.0238487319548,-1.29524532189,-0.868403472493,0.0171713772922,-1.35046173234,1.78083943036,0.00753250877883,-0.269885236052,0.0517974404994,1.15986959813,0.563235786188,-1.42186484588,-0.945104362076,-0.0150943269606,-3.88418616465,-3.55075311744,2.02501574717,-1.9213360437,-0.46971886071,0.893163402263,-1.88364623488,-0.122241225127,-1.06325761217,-0.861596597737,-0.337971705033,0.880887998439,0.694751416309,-0.411812875536
"TCGA-KK-A59X-01","TCGA-KK-A59X",1,-0.62495281311,-0.649693944596,-0.432832664846,1.27213607491,9.07970251268,12.662200991,-2.228326508,-0.347713936793,3.75809516972,1.09349630121,-1.84670299649,3.00132122513,2.02093124464,1.980595357,4.16694972298,0.0923899336715,0.699730355053,7.16417823644,7.76104925478,-3.36115630121,2.5377495279,1.16645746391,2.6103700039,-3.68529565353,8.43349573937,-1.25440342567,5.13994932501,4.47536347249,3.6286065158,6.14772637534,3.26929627,3.8687307062,1.19784769411,0.31547886071,-1.66461109637,6.07723285213,0.896029285993,1.41538060866,-2.56297847835,-3.6078365041,4.35545447522,-0.0473878969957,-1.25005014436,1.46113037846,12.7240249161,4.61038356613,-1.08930966055,2.86195283652,1.74306361295,-1.73792470542,-0.154307030823,0.759899492782,-1.39062156847,1.18109797113,0.0918332657043,-0.0201045493562,-0.10870476785,-1.62921157238,-0.135775357004,-0.998462536091,5.0282653453,-2.06638637534,0.176807920406,-1.22942895045,-1.5386113929,-0.209890495513,-0.263428513461,-2.41767742489,-3.53986808428,0.924706742099,-1.84193804916,-0.34510106906,-0.210648731955,-1.29524532189,-0.868403472493,0.861771377292,-0.986661732345,0.0863394303551,0.127732508779,-0.363385236052,-0.0130025595006,-0.406930401873,-0.484664213812,-0.776164845884,-0.301004362076,-0.309294326961,-1.89978616465,-2.16235311744,0.183515747171,-1.9570360437,-0.22391886071,0.570563402263,-0.508146234881,0.256858774873,-0.173057612173,2.01800340226,1.57952829497,-1.17501200156,0.496751416309,-1.89281287554
"TCGA-EJ-7781-11","TCGA-EJ-7781",1,7.61584718689,0.114806055404,0.828767335154,0.386436074912,3.78410251268,8.61190099103,1.753673492,4.37918606321,7.22439516972,7.87949630121,1.15869700351,2.91922122513,6.49683124464,6.684695357,0.607249722981,4.13058993367,-0.370769644947,3.80587823644,6.62624925478,2.85034369879,12.1420495279,5.68705746391,7.3889700039,-1.41069565353,5.18669573937,7.20459657433,2.69714932501,-0.908336527507,2.0543065158,5.18272637534,1.09959627,2.3992307062,6.00074769411,-0.49512113929,-0.249211096371,0.574732852126,2.95652928599,-2.49391939134,2.01692152165,0.548363495903,7.34145447522,-0.0293878969957,7.71384985564,7.36743037846,4.77952491611,6.46758356613,8.14589033945,1.55955283652,6.24546361295,-1.59822470542,-0.987707030823,0.0102994927819,-1.18822156847,-3.61370202887,1.1360332657,-0.0276045493562,0.30659523215,1.22008842762,-0.490575357004,-0.577462536091,-0.874334654702,-2.96648637534,-0.700192079594,-1.22942895045,-0.252911392899,0.275909504487,-0.420028513461,0.680522575107,2.10223191572,-0.412793257901,-1.27983804916,0.0871989309403,-0.975048731955,1.70265467811,-0.103903472493,-0.102228622708,0.387238267655,1.10853943036,0.671732508779,0.908014763948,0.393297440499,-0.406930401873,-0.150164213812,0.305735154116,2.34449563792,0.339005673039,0.878813835349,-1.54035311744,0.750815747171,0.976963956301,4.09288113929,-0.102936597737,3.19325376512,-0.764341225127,-0.0555576121732,-0.429296597737,-0.0445717050332,0.738287998439,-0.747148583691,-0.230212875536
"TCGA-M7-A723-01","TCGA-M7-A723",1,-2.49275281311,-0.649693944596,-0.432832664846,-0.767063925088,9.02510251268,11.697500991,-5.000126508,-1.27841393679,5.03999516972,0.36189630121,5.88809700351,8.65392122513,7.77883124464,-0.408804642996,-0.994450277019,-0.950210066329,-0.0825696449473,-1.50822176356,9.55444925478,-3.36115630121,2.9623495279,4.67425746391,4.7398700039,-2.70189565353,7.90219573937,3.37339657433,5.02464932501,7.90046347249,4.2851065158,4.48102637534,3.16119627,4.9702307062,-0.334852305892,0.61657886071,7.57818890363,1.12413285213,3.96192928599,0.223680608662,2.12002152165,4.1619634959,1.13975447522,-0.514087896996,8.08534985564,-2.00726962154,9.36052491611,9.66618356613,5.83739033945,4.47655283652,-0.646336387046,-1.38172470542,0.491092969177,-1.29360050722,-0.885221568474,-2.41680202887,0.566733265704,0.614695450644,-1.15130476785,-0.0488115723761,-0.615075357004,-0.144162536091,-0.874334654702,-2.56568637534,1.19010792041,0.516671049551,-2.0281113929,0.103509504487,-0.871628513461,-0.524177424893,-1.02666808428,0.304006742099,-1.92873804916,-0.34510106906,-0.936948731955,0.450854678112,0.254096527507,-0.335628622708,-0.0523617323449,0.629939430355,0.254532508779,-0.706185236052,-0.268802559501,0.715569598127,-0.404964213812,-0.569864845884,-0.129804362076,0.151905673039,-1.71208616465,-2.25255311744,0.344515747171,-0.656036043699,2.68048113929,0.206463402263,0.402353765119,0.433758774873,-0.464157612173,0.260903402263,1.07212829497,-0.0246120015607,0.378251416309,-0.760112875536
"TCGA-HC-A6AL-01","TCGA-HC-A6AL",1,-1.98315281311,4.2480060554,3.51256733515,-0.0649639250878,5.41870251268,9.14310099103,-5.000126508,1.82248606321,6.95219516972,2.40049630121,5.86459700351,8.94882122513,-0.475368755365,0.100795357004,4.05434972298,-0.440610066329,2.77433035505,7.86237823644,13.0326492548,2.74434369879,6.7848495279,-4.39724253609,-0.403129996098,-2.26489565353,4.64429573937,5.54549657433,3.87584932501,3.50236347249,3.5125065158,4.26362637534,5.01369627,0.727030706204,-0.947752305892,4.46347886071,5.38138890363,6.71463285213,3.98072928599,-1.68481939134,-0.369178478346,-2.4671365041,4.54755447522,3.196112103,8.41634985564,-2.00726962154,3.71792491611,6.40648356613,6.48349033945,-0.17294716348,-0.646336387046,-2.96302470542,-0.838707030823,-0.0290005072181,-1.39892156847,-0.714802028872,1.3404332657,-0.0490045493562,0.27879523215,-0.341311572376,-0.750675357004,-0.428462536091,-0.874334654702,-0.955086375341,-1.46469207959,-0.719828950449,-2.8887113929,0.187609504487,0.0921714865392,-0.455477424893,-2.65436808428,1.8645067421,-1.55403804916,-0.34510106906,-0.486748731955,-0.396645321888,-0.358803472493,-0.591828622708,-1.15916173234,1.20283943036,0.133732508779,-1.52708523605,-0.345102559501,-0.406930401873,-0.461264213812,-0.479964845884,-0.821204362076,-0.394994326961,-0.247586164651,-1.98605311744,0.666615747171,-1.8622360437,-0.31481886071,0.568563402263,-1.31604623488,1.01555877487,0.354742387827,-0.861596597737,0.876828294967,2.09978799844,0.264951416309,0.195987124464
"TCGA-G9-6333-11","TCGA-G9-6333",1,3.46234718689,16.5464060554,16.1407673352,-1.03476392509,1.91110251268,10.333000991,-4.510426508,8.71188606321,9.38079516972,9.46079630121,-3.12810299649,-0.338878774873,9.28953124464,-0.408804642996,3.47864972298,-0.950210066329,-1.82866964495,0.825878236442,2.79824925478,-3.36115630121,16.5559495279,-4.79304253609,1.5544700039,-4.56839565353,2.83929573937,5.06749657433,1.04134932501,7.21116347249,3.2649065158,1.80632637534,-0.378303730004,3.3569307062,-0.0694523058915,-1.22972113929,10.1678889036,9.03803285213,1.63922928599,-3.95181939134,2.20172152165,-3.5690365041,9.95795447522,-0.126587896996,9.19254985564,-1.15246962154,1.69552491611,6.49538356613,11.2621903394,-2.59254716348,-0.646336387046,-2.45592470542,-0.634207030823,1.10619949278,-1.65392156847,-3.47650202887,0.362933265704,0.0323954506438,-0.29650476785,-1.09451157238,-0.300975357004,-0.466062536091,-0.384634654702,-3.85198637534,-0.609892079594,-0.374628950449,-2.3863113929,0.00400950448687,-0.678128513461,0.0373225751073,0.404131915724,-0.217493257901,-0.631538049161,-0.34510106906,-0.255848731955,0.0926546781116,-0.868403472493,0.442171377292,0.169538267655,0.239539430355,0.479232508779,0.495514763948,-0.0797025595006,0.447869598127,-0.348164213812,-0.252964845884,0.891795637924,0.369005673039,1.55541383535,-0.965253117441,0.782815747171,0.0477639563012,3.45708113929,0.318863402263,2.05825376512,-0.0832412251268,-0.138257612173,-0.00679659773703,1.04012829497,1.19218799844,0.146851416309,-0.424212875536
"TCGA-EJ-A8FN-01","TCGA-EJ-A8FN",1,4.25884718689,1.8015060554,1.14546733515,1.62483607491,10.2656025127,10.130600991,9.058373492,-2.86451393679,2.99679516972,-2.15130369879,3.19289700351,3.22192122513,0.954831244635,13.195695357,3.13414972298,10.8080899337,-1.24706964495,5.59557823644,12.6434492548,-3.36115630121,1.8133495279,3.43515746391,6.7804700039,-1.02319565353,6.00829573937,-0.755303425673,1.36834932501,0.628763472493,3.6257065158,-0.527773624659,3.86779627,6.2524307062,12.2150476941,3.04277886071,-1.95411109637,-0.0609671478736,4.26392928599,-0.960619391338,-3.35657847835,2.3490634959,-1.21544552478,4.023412103,2.70844985564,14.3936303785,6.11222491611,8.24028356613,-1.08930966055,1.04535283652,14.104463613,-2.59292470542,1.29079296918,0.361699492782,-1.81092156847,-4.49000202887,0.743433265704,-0.0756045493562,-1.15130476785,0.471888427624,-0.555775357004,-0.295962536091,-0.874334654702,-2.52858637534,-0.148792079594,0.762971049551,-0.535311392899,-0.00319049551313,-1.29272851346,0.0699225751073,0.0790319157238,0.715106742099,-2.21183804916,-0.34510106906,-0.685648731955,0.320854678112,-0.868403472493,0.0332713772922,-0.402561732345,1.38063943036,0.352432508779,-0.0810852360515,0.165497440499,1.75516959813,-0.228064213812,-0.383464845884,0.0107956379243,0.237405673039,-0.301986164651,-2.40255311744,0.758815747171,-0.638536043699,2.30938113929,0.238063402263,0.312653765119,0.414958774873,-0.854857612173,0.133303402263,0.631528294967,1.61938799844,0.935551416309,-1.19031287554
"TCGA-XK-AAJA-01","TCGA-XK-AAJA",1,-2.09845281311,1.2871060554,1.09616733515,-1.88956392509,2.56150251268,10.914100991,-4.605826508,2.03958606321,11.0810951697,3.59829630121,4.77229700351,6.02732122513,6.91043124464,-0.408804642996,-1.16835027702,-0.950210066329,-0.870469644947,7.05457823644,12.2557492548,4.28154369879,12.8960495279,2.82745746391,4.1208700039,-3.69549565353,7.47129573937,4.90789657433,3.90324932501,5.05866347249,3.2205065158,8.72962637534,5.55029627,6.0090307062,2.94174769411,3.31327886071,1.26018890363,6.39893285213,5.78582928599,2.89868060866,-2.07907847835,-3.5214365041,5.20075447522,0.119612103004,6.64514985564,-1.61296962154,9.51252491611,9.89468356613,6.29669033945,7.04055283652,-0.252036387046,-1.05472470542,-0.659507030823,0.647699492782,-0.654921568474,0.260597971128,0.894833265704,0.200895450644,-1.15130476785,-0.338011572376,-0.616375357004,-0.653662536091,-0.874334654702,-0.409386375341,1.46130792041,-1.22942895045,-1.7236113929,0.561709504487,0.804971486539,0.203022575107,-2.01086808428,0.730906742099,-1.31743804916,-0.34510106906,0.301351268045,-0.900945321888,-0.474103472493,0.267671377292,-0.380961732345,2.05823943036,0.0440325087788,0.119614763948,-0.155802559501,1.12206959813,-0.233764213812,-0.301264845884,-0.609404362076,0.797705673039,-1.71338616465,-2.23195311744,0.354315747171,-2.0886360437,-1.00541886071,0.116663402263,-0.904446234881,1.49185877487,-1.01935761217,0.501003402263,0.788628294967,1.46198799844,0.491751416309,0.919087124464
"TCGA-EJ-5531-01","TCGA-EJ-5531",1,3.19374718689,0.744806055404,0.426767335154,7.29563607491,9.07820251268,9.44150099103,-4.140526508,4.92168606321,3.03489516972,6.48259630121,1.88799700351,4.17242122513,6.05553124464,0.0839953570035,-1.18385027702,-0.0906100663285,-0.226369644947,7.04977823644,10.4465492548,3.48034369879,8.5031495279,3.80545746391,3.9845700039,-1.93079565353,8.02889573937,8.45029657433,8.74484932501,3.71846347249,4.2934065158,5.18132637534,5.98069627,4.8991307062,0.996747694108,6.45657886071,1.20398890363,3.30503285213,7.57722928599,1.06428060866,3.98392152165,2.0545634959,9.50455447522,0.165712103004,7.74464985564,-0.855569621537,9.07092491611,9.08718356613,2.44529033945,1.47305283652,-0.646336387046,-2.17122470542,0.320592969177,-0.0799005072181,-3.53382156847,-0.291802028872,0.621633265704,-0.363804549356,-1.15130476785,0.313188427624,-0.281275357004,-1.61186253609,-0.874334654702,-1.60188637534,-0.971892079594,-0.369828950449,-1.9903113929,-0.724890495513,-1.53052851346,0.263122575107,-0.845368084276,-0.0370932579009,-1.42733804916,-0.34510106906,-0.732148731955,-0.802445321888,-0.868403472493,0.621671377292,0.161838267655,2.35553943036,0.578732508779,0.0468147639485,0.00409744049936,0.744769598127,-0.238564213812,0.285835154116,-0.506504362076,0.191505673039,0.610813835349,-2.02835311744,1.76901574717,-0.494136043699,1.85358113929,0.254063402263,0.815853765119,-0.241641225127,-0.621357612173,0.532903402263,-0.192271705033,0.706987998439,0.612251416309,-2.01341287554
"TCGA-EJ-A6RC-01","TCGA-EJ-A6RC",1,5.10474718689,-0.649693944596,-0.432832664846,-0.340263925088,8.86800251268,10.606500991,6.333173492,1.75308606321,6.46019516972,5.10079630121,1.96529700351,4.56542122513,4.18353124464,10.154895357,-1.19055027702,9.41998993367,-0.279369644947,-0.683921763558,11.6381492548,-3.36115630121,5.9405495279,-4.17434253609,7.5756700039,-3.02849565353,6.62249573937,5.67339657433,8.12024932501,4.15886347249,4.6880065158,3.25012637534,2.82599627,4.0507307062,9.42534769411,3.47617886071,9.45168890363,1.43583285213,5.99732928599,1.32488060866,-1.61077847835,-3.1762365041,6.38555447522,1.469712103,6.81664985564,11.3929303785,7.76022491611,10.1041835661,-1.08930966055,5.45895283652,11.361263613,-2.36352470542,-0.913707030823,-1.24330050722,-1.09592156847,-3.34390202887,0.709733265704,-0.0800045493562,0.19429523215,1.44818842762,-0.408475357004,-0.503462536091,-0.404034654702,-2.25128637534,0.263007920406,0.498271049551,1.0118886071,-0.275890495513,-1.14352851346,0.477322575107,0.196931915724,0.670806742099,-1.12803804916,0.12519893094,-0.634048731955,0.254054678112,0.680896527507,0.134671377292,-0.0465617323449,1.23033943036,0.682532508779,-0.0626852360515,-0.266602559501,0.701469598127,-0.874864213812,-0.268564845884,0.377295637924,0.357505673039,2.20901383535,-1.46165311744,0.979315747171,-0.482236043699,2.76178113929,0.055163402263,0.617753765119,0.365858774873,-0.0953576121732,-0.391296597737,0.468728294967,0.924487998439,0.106051416309,-1.16061287554
"TCGA-2A-A8W3-01","TCGA-2A-A8W3",1,-2.49275281311,-0.155093944596,2.63076733515,-1.02736392509,2.89840251268,2.85490099103,-4.505526508,-2.57411393679,2.65629516972,0.41109630121,0.306697003512,2.48792122513,-2.44466875536,-0.408804642996,-1.68825027702,-0.950210066329,1.36953035505,4.87017823644,13.1184492548,-3.36115630121,7.5624495279,-4.42054253609,1.8143700039,-3.90319565353,2.18519573937,4.89889657433,2.39704932501,1.68746347249,2.1607065158,10.7893263753,1.36629627,0.725230706204,-0.569452305892,-1.22972113929,-2.37751109637,4.49253285213,-1.12137071401,-1.49291939134,-1.83317847835,3.1166634959,0.702854475224,-1.872387897,7.28864985564,-2.00726962154,3.97762491611,9.79238356613,3.98589033945,3.89685283652,0.508563612954,-1.47802470542,-1.15990703082,-1.48480050722,-1.67272156847,0.973197971128,1.0258332657,0.429695450644,0.00359523214983,-1.07961157238,-0.166575357004,-1.61186253609,-0.874334654702,-1.43388637534,0.484807920406,-1.22942895045,-1.3153113929,0.108509504487,-1.14992851346,0.311822575107,-1.44516808428,-0.191693257901,-0.965938049161,-0.34510106906,-0.782748731955,-0.800645321888,-0.373803472493,0.0562713772922,-0.657961732345,1.98483943036,1.07613250878,-0.0308852360515,-0.237302559501,0.0876695981272,0.171235786188,0.0922351541162,-0.710804362076,0.235005673039,-2.78038616465,-1.44095311744,1.43451574717,-1.3644360437,0.16718113929,-0.525636597737,-0.577946234881,0.226758774873,0.349942387827,-0.861596597737,0.162828294967,-0.376812001561,0.554451416309,0.152787124464
"TCGA-EJ-A46B-01","TCGA-EJ-A46B",1,-0.57225281311,1.0411060554,0.647267335154,4.13433607491,9.08150251268,10.783500991,-3.920026508,3.96368606321,5.39029516972,6.24979630121,3.69889700351,6.55022122513,9.38623124464,-0.408804642996,-0.504050277019,-0.311310066329,-1.18976964495,5.58317823644,10.2764492548,2.41744369879,3.8700495279,-2.44924253609,4.4728700039,-5.05809565353,8.28169573937,3.16119657433,4.37844932501,2.78816347249,5.0052065158,3.42502637534,2.46859627,6.0693307062,0.661247694108,2.34687886071,4.04058890363,3.37793285213,1.80442928599,2.60328060866,6.58782152165,-2.7476365041,5.87015447522,0.760712103004,10.2545498556,-2.00726962154,10.3994249161,11.4864835661,3.91959033945,4.39905283652,-0.646336387046,-2.70232470542,-1.38320703082,-1.35240050722,-1.08262156847,-1.60850202887,0.567033265704,0.142995450644,-0.0712047678502,-1.95291157238,-0.658375357004,0.308637463909,-0.874334654702,-2.49858637534,0.455807920406,1.35887104955,-2.3567113929,-0.375390495513,-0.596328513461,-0.00317742489272,0.360031915724,0.420906742099,-2.14803804916,-0.34510106906,-0.904048731955,-0.215145321888,-0.229503472493,-0.0118286227078,0.156338267655,1.70033943036,0.568432508779,-0.0209852360515,-0.387802559501,0.231969598127,-0.526864213812,-0.112264845884,-0.530004362076,0.239805673039,-1.24378616465,-3.43135311744,0.982715747171,-1.2422360437,2.45078113929,0.339363402263,0.782753765119,0.607158774873,-0.347057612173,-0.222696597737,0.925328294967,0.500987998439,0.102351416309,0.536787124464
"TCGA-KK-A8IK-01","TCGA-KK-A8IK",1,-2.49275281311,1.0411060554,1.25796733515,-1.25066392509,11.3396025127,10.221900991,-2.166626508,-2.76291393679,5.51919516972,-1.51240369879,1.85559700351,-0.858578774873,1.96843124464,-0.408804642996,-5.80565027702,-0.950210066329,2.78003035505,3.34257823644,3.86164925478,-3.36115630121,0.770949527897,-4.20264253609,-1.3203299961,-3.64059565353,6.81299573937,0.643196574327,-1.68395067499,15.1998634725,3.6490065158,4.26612637534,7.28579627,6.1562307062,1.37614769411,-1.22972113929,-0.944111096371,8.52303285213,-1.34467071401,-3.31291939134,-3.68917847835,4.1527634959,-0.545645524776,3.235112103,2.74324985564,0.708830378463,5.31662491611,14.1851835661,2.86349033945,-3.11224716348,-0.646336387046,-3.75422470542,0.693992969177,-2.63400050722,0.363678431526,-1.28360202887,0.0065332657043,0.541895450644,-1.15130476785,-1.68491157238,-0.398375357004,-1.61186253609,1.2442653453,-4.15088637534,1.25140792041,-0.590528950449,-2.3567113929,0.295609504487,0.719671486539,-0.925177424893,-3.53986808428,-0.346393257901,-2.77353804916,-0.34510106906,-0.0695487319548,-1.29524532189,-0.229503472493,0.360071377292,0.00163826765509,-1.04106056964,-0.0517674912212,-1.00348523605,0.438197440499,-0.406930401873,0.355735786188,-2.21556484588,-2.03880436208,-1.37279432696,-4.28778616465,-3.26365311744,1.70261574717,-3.6266360437,-2.50931886071,0.192663402263,-3.31324623488,1.46265877487,-0.528957612173,3.32980340226,0.935528294967,2.32458799844,1.79395141631,0.803187124464
"TCGA-XK-AAIR-01","TCGA-XK-AAIR",1,-1.30215281311,-0.649693944596,1.21686733515,6.48503607491,4.24190251268,5.44830099103,-4.486626508,5.02128606321,2.29879516972,2.35989630121,3.00649700351,2.31402122513,5.02833124464,-0.408804642996,-3.00135027702,-0.950210066329,2.04713035505,9.65977823644,13.0714492548,2.82684369879,6.5253495279,3.89145746391,3.1318700039,-5.05809565353,4.19889573937,6.89869657433,0.86664932501,4.28596347249,4.1253065158,9.34192637534,1.12379627,3.1969307062,-0.266752305892,0.59727886071,4.27868890363,11.0007328521,0.632329285993,-2.30211939134,2.94832152165,-4.9996365041,7.42985447522,0.889912103004,9.83434985564,-0.568969621537,3.31142491611,5.13048356613,8.72939033945,2.53585283652,-0.646336387046,0.00557529457666,-0.831507030823,0.0457994927819,-1.06662156847,-0.763402028872,0.715933265704,0.427295450644,0.0392952321498,0.0827884276239,-0.486775357004,-0.720462536091,-0.874334654702,-3.30498637534,0.812607920406,-0.715928950449,-0.726711392899,0.0918095044869,-0.351628513461,0.344222575107,-1.54256808428,-1.7026932579,-1.49143804916,-0.34510106906,-0.627748731955,-0.781745321888,0.322196527507,0.388671377292,-0.147961732345,1.58783943036,0.943532508779,0.229814763948,0.0344974404994,-0.406930401873,-0.264764213812,0.297835154116,0.0689956379243,0.253705673039,-0.305586164651,-2.99225311744,1.02711574717,-0.492536043699,1.68968113929,-0.069336597737,0.991353765119,0.309858774873,-0.397057612173,1.28250340226,0.689328294967,1.17828799844,0.295351416309,-0.508912875536
"TCGA-J9-A8CK-01","TCGA-J9-A8CK",1,-2.49275281311,5.3893060554,5.36546733515,2.12433607491,2.85880251268,8.75440099103,-1.938726508,3.72808606321,8.23999516972,3.58619630121,0.801397003512,2.94422122513,4.98743124464,-0.408804642996,-1.36825027702,0.299389933671,3.03003035505,5.50957823644,11.2560492548,1.46544369879,14.1481495279,-5.28274253609,3.8830700039,-3.80849565353,1.26099573937,3.65559657433,2.25984932501,9.31686347249,3.0533065158,4.84422637534,7.45339627,-0.349569293796,-0.490052305892,3.92587886071,-1.62341109637,10.0042328521,0.241029285993,-2.04281939134,-0.641778478346,3.8250634959,5.08455447522,1.962312103,6.67954985564,-2.00726962154,1.34942491611,10.4969835661,7.07149033945,2.87575283652,0.858063612954,-0.981124705423,-0.517707030823,-1.04830050722,-0.483021568474,-1.37780202887,1.0685332657,-0.142204549356,0.56949523215,-0.608311572376,-0.315775357004,0.108937463909,-0.874334654702,-1.36848637534,0.0397079204058,-0.684228950449,-3.2290113929,0.289209504487,0.256471486539,-0.109477424893,0.0477319157238,0.303806742099,-0.782338049161,-0.34510106906,-0.626648731955,0.425554678112,-0.323203472493,-0.355928622708,-0.683561732345,1.64273943036,0.427532508779,-0.719085236052,-0.291402559501,-0.406930401873,-0.200164213812,-0.422464845884,2.12889563792,-0.215594326961,-1.57218616465,-1.72285311744,0.406615747171,-0.247036043699,1.91028113929,-0.041436597737,0.360753765119,1.01075877487,0.680542387827,1.21380340226,0.488128294967,0.533087998439,0.075251416309,-0.430812875536
"TCGA-EJ-8470-01","TCGA-EJ-8470",1,-2.09535281311,-0.649693944596,-0.0354326648459,-0.202763925088,10.4692025127,5.43770099103,-5.000126508,0.468986063207,2.17659516972,4.89249630121,4.70689700351,6.93102122513,-0.585768755365,-0.408804642996,0.00604972298089,-0.950210066329,0.696330355053,2.33137823644,13.8702492548,1.29224369879,3.9277495279,-2.83944253609,6.8323700039,-1.12569565353,4.55079573937,7.92109657433,6.26454932501,1.46396347249,-7.6585934842,6.71942637534,1.22929627,4.5073307062,0.375247694108,6.46897886071,-3.13501109637,0.481332852126,-0.161270714007,1.00798060866,-1.08727847835,2.9338634959,5.81935447522,0.366612103004,6.07194985564,-1.29876962154,1.95072491611,9.82718356613,-1.08930966055,4.68735283652,-0.646336387046,-1.64742470542,1.08379296918,-0.670500507218,-0.377821568474,-2.54660202887,1.0878332657,0.636295450644,-1.15130476785,1.39428842762,-0.183975357004,-1.61186253609,-0.476934654702,-2.35948637534,-0.283192079594,-0.265028950449,1.6576886071,0.200009504487,-0.559728513461,0.0846225751073,4.14753191572,-0.504393257901,-1.61833804916,-0.34510106906,-0.196248731955,0.274654678112,1.07779652751,0.378971377292,-0.0975617323449,1.85773943036,0.0216325087788,0.793914763948,-0.216902559501,0.557469598127,0.515335786188,0.145835154116,-0.0871043620757,0.0266056730394,2.08731383535,-2.28335311744,0.760315747171,-1.3846360437,-0.28091886071,0.193463402263,0.014753765119,0.411758774873,-1.47585761217,-0.861596597737,-0.336571705033,-0.282912001561,0.315451416309,0.0961871244635
"TCGA-KK-A7B4-01","TCGA-KK-A7B4",1,-1.48045281311,7.7555060554,7.19146733515,6.18283607491,0.81350251268,3.31690099103,-5.000126508,1.55328606321,8.07879516972,2.79519630121,5.60619700351,2.38822122513,5.12113124464,-0.408804642996,-4.05145027702,-0.203410066329,5.11053035505,6.32997823644,12.1155492548,2.23744369879,4.3105495279,-4.86154253609,-1.9592299961,-0.390695653531,-2.48450426063,2.03719657433,0.86884932501,10.5828634725,2.4075065158,3.61082637534,7.63179627,2.0695307062,-0.445052305892,4.07957886071,1.41408890363,12.2946328521,-1.56237071401,-3.20501939134,-0.799178478346,-0.570036504097,1.59545447522,8.869212103,-0.427750144362,-2.00726962154,0.0769249161139,9.50498356613,7.08819033945,4.67215283652,-0.646336387046,-2.63892470542,-0.129807030823,-1.51870050722,-0.0405215684744,-3.17930202887,1.1527332657,0.0421954506438,0.86709523215,0.187288427624,-0.227475357004,-0.181462536091,-0.874334654702,-1.61588637534,0.970307920406,-1.22942895045,-0.0146113928989,0.0965095044869,0.260971486539,0.0250225751073,-1.40546808428,0.248806742099,-2.27063804916,-0.34510106906,-0.358848731955,-0.230545321888,0.143896527507,0.0166713772922,0.106838267655,0.429539430355,0.113632508779,-0.0167852360515,-0.307202559501,-0.406930401873,-0.241764213812,-0.887964845884,0.334095637924,0.632105673039,0.349413835349,-2.14925311744,0.571915747171,-2.0215360437,-0.96691886071,-0.089736597737,-0.444246234881,1.01615877487,1.18474238783,-0.440396597737,0.547528294967,1.13248799844,0.776551416309,0.389487124464
